unique_id,ds,y,feature_2,feature_3,feature_4,feature_5,feature_6
17a3120e4e5fbdc3cb5b5f946809b06a_3c59dc048e8850243be8079a5c74d079,2017/7/1,174,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_3c59dc048e8850243be8079a5c74d079,2017/8/1,109,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_3c59dc048e8850243be8079a5c74d079,2017/9/1,205,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_3c59dc048e8850243be8079a5c74d079,2017/10/1,57,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_3c59dc048e8850243be8079a5c74d079,2017/11/1,111,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_3c59dc048e8850243be8079a5c74d079,2017/12/1,177,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/2/1,54,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/3/1,579,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/4/1,86,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/5/1,558,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/6/1,205,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/7/1,48,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/8/1,69,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/9/1,63,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/10/1,231,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/11/1,60,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/12/1,87,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/1/1,30,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/2/1,99,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/3/1,384,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/4/1,252,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/5/1,201,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/6/1,387,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/7/1,252,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/8/1,42,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/9/1,96,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/10/1,63,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/11/1,63,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/12/1,97,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/2/1,180,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/3/1,351,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/4/1,189,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/5/1,33,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/6/1,72,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/7/1,30,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/8/1,54,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/9/1,33,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/10/1,78,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/11/1,69,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2016/12/1,30,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/1/1,24,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/2/1,24,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/3/1,42,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/4/1,60,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/5/1,108,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/6/1,24,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/7/1,105,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/8/1,51,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/9/1,72,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/10/1,15,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/11/1,107,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
17a3120e4e5fbdc3cb5b5f946809b06a_c74d97b01eae257e44aa9d5bade97baf,2017/12/1,30,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/2/1,30,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/3/1,39,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/4/1,27,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/5/1,24,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/6/1,39,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/7/1,15,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/8/1,30,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/9/1,54,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/10/1,30,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/11/1,9,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2016/12/1,24,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/1/1,18,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/2/1,9,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/3/1,78,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/4/1,48,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/5/1,48,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/6/1,87,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/7/1,48,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/8/1,15,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/9/1,45,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/10/1,54,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/11/1,21,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
5527eaab87a00dbe1614481ef174f285_9bf31c7ff062936a96d3c8bd1f8f2ff3,2017/12/1,27,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0
6f6d7ea73f8b34354a3ecc69f872abfd_6f4922f45568161a8cdf4ad2299f6d23,2016/1/1,3.3,6f6d7ea73f8b34354a3ecc69f872abfd,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,916801e9d86c4ddd729011c6e8d51e68
6f6d7ea73f8b34354a3ecc69f872abfd_6f4922f45568161a8cdf4ad2299f6d23,2016/2/1,7.9,6f6d7ea73f8b34354a3ecc69f872abfd,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,916801e9d86c4ddd729011c6e8d51e68
6f6d7ea73f8b34354a3ecc69f872abfd_6f4922f45568161a8cdf4ad2299f6d23,2016/3/1,9.7,6f6d7ea73f8b34354a3ecc69f872abfd,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,916801e9d86c4ddd729011c6e8d51e68
6f6d7ea73f8b34354a3ecc69f872abfd_6f4922f45568161a8cdf4ad2299f6d23,2016/4/1,6.1,6f6d7ea73f8b34354a3ecc69f872abfd,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,916801e9d86c4ddd729011c6e8d51e68
6f6d7ea73f8b34354a3ecc69f872abfd_6f4922f45568161a8cdf4ad2299f6d23,2016/5/1,7.6,6f6d7ea73f8b34354a3ecc69f872abfd,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,916801e9d86c4ddd729011c6e8d51e68
6f6d7ea73f8b34354a3ecc69f872abfd_6f4922f45568161a8cdf4ad2299f6d23,2016/6/1,11.7,6f6d7ea73f8b34354a3ecc69f872abfd,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,916801e9d86c4ddd729011c6e8d51e68
6f6d7ea73f8b34354a3ecc69f872abfd_6f4922f45568161a8cdf4ad2299f6d23,2016/7/1,8.4,6f6d7ea73f8b34354a3ecc69f872abfd,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,916801e9d86c4ddd729011c6e8d51e68
